공고일자,공고명,연도,수요기관,업무구분,품목대분류,유찰,응찰수,무응찰,입찰진행상태값,공고상태값,제조물품제한여부,긴급공고여부
20210610,2021년 육군군수사령부 등 인식표줄 조달,2021,육군군수사령부,물품(내자),제조부품,False,2.0,False,낙찰자선정,재공고,Y,
20210610,21년 일반전투용천막 제조구매,2021,육군군수사령부,물품(내자),스포츠·레저,False,11.0,False,낙찰자선정,등록공고,N,
20210610,윤활유(증기터빈용) 구매,2021,해군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210610,군용 반합 제조,2021,육군군수사령부,물품(내자),스포츠·레저,True,0.0,True,유찰,재공고,Y,
20210618,해군 엔진밸브연마기 구매,2021,해군군수사령부,물품(내자),차량·수송장비,False,,False,낙찰자선정,변경공고,N,
20210610,2021년 육군군수사령부 주입구(플라스틱) 조달,2021,육군군수사령부,물품(내자),공구,True,0.0,True,유찰,등록공고,Y,
20210610,2021년 해군군수사령부 제빙기 4품목 조달(재공고),2021,해군군수사령부,물품(내자),운반·포장,True,0.0,True,유찰,재공고,Y,
20210611,탄성폴리우레탄 상도 등 3종 조달,2021,해군군수사령부,물품(내자),제조부품,False,3.0,False,낙찰자선정,재공고,Y,
20210611,장방형경광등(차량용)-현장설치도,2021,육군군수사령부,물품(내자),전기·조명,True,0.0,True,유찰,등록공고,Y,
20210611,해군 전동차 제조,2021,해군군수사령부,물품(내자),차량·수송장비,False,4.0,False,낙찰자선정,등록공고,Y,
20210611,2021년 해군군수사령부 살균제(락스) 제조,2021,해군군수사령부,물품(내자),화학·화공,False,2.0,False,낙찰자선정,등록공고,Y,
20210611,21년 고성능 그리스 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210614,육군 사각팬티 경쟁물량 제조,2021,육군군수사령부,물품(내자),피복·개인용품,False,34.0,False,낙찰자선정,등록공고,Y,
20210614,엔진용윤활유,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210614,지게차 22000파운드 제조 구매,2021,공군군수사령부,물품(내자),운반·포장,True,0.0,True,유찰,등록공고,Y,
20210614,21년 해군 케이스(이동용) 구매,2021,해군군수사령부,물품(내자),스포츠·레저,False,,False,낙찰자선정,등록공고,N,
20210614,중형선반(반자동) 구매,2021,해군군수사령부,물품(내자),산업기계,False,105.0,False,낙찰자선정,등록공고,N,
20210615,"21년 덮개, 천막용(방폭텐트) 구매",2021,육군군수사령부,물품(내자),국방·치안·보안,False,252.0,False,낙찰자선정,등록공고,N,
20210615,야전전기용접기 구매 건,2021,해군군수사령부,물품(내자),산업기계,False,893.0,False,낙찰자선정,등록공고,N,
20210616,"육군 로더스쿠프,무한궤도식(다목적 트랙로더) 구매",2021,육군군수사령부,물품(내자),건설장비,False,22.0,False,낙찰자선정,등록공고,N,
20210615,공군 인명구조소방차 제조,2021,공군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210615,21년 육군 포장용 랩 구매,2021,육군군수사령부,물품(내자),서비스산업장비,False,116.0,False,낙찰자선정,재공고,N,
20210615,"병기손질유(윤활유, 일반용(PL-SP))",2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210622,2021년 육군군수사령부 건빵(야채맛) 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210622,2021년 육군군수사령부 건빵(야채맛) 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210615,21년 육군 유격용장갑 구매,2021,육군군수사령부,물품(내자),피복·개인용품,False,7.0,False,낙찰자선정,등록공고,Y,
20210615,21년 육군 기타주방용품(그릴팬 등 4품목) 조달,2021,육군군수사령부,물품(내자),서비스산업장비,False,4.0,False,낙찰자선정,등록공고,Y,
20210616,2021년 20kg 소화기 등 3품목 조달,2021,육군군수사령부,물품(내자),국방·치안·보안,False,5.0,False,낙찰자선정,등록공고,Y,
20210621,90톤급 트럭크레인(상용),2021,방위사업청,물품(내자),운반·포장,True,0.0,True,유찰,등록공고,Y,
20210616,2021년 10L/B(3.3kg 소화기) 조달,2021,육군군수사령부,물품(내자),국방·치안·보안,False,4.0,False,낙찰자선정,등록공고,Y,
20210616,공수훈련지상장비 제조구매,2021,육군군수사령부,물품(내자),국방·치안·보안,True,0.0,True,유찰,등록공고,Y,
20210621,해병대 폭발물처리차 제조,2021,해군군수사령부,물품(내자),차량·수송장비,False,2.0,False,낙찰자선정,등록공고,Y,
20210616,21년 윤형철조망 조달,2021,육군군수사령부,물품(내자),제조부품,True,0.0,True,유찰,등록공고,Y,
20210616,"지게차 11,000파운드 제조",2021,공군군수사령부,물품(내자),운반·포장,True,0.0,True,유찰,재공고,Y,
20210616,인조가죽 조달,2021,해군군수사령부,물품(내자),광물·원자재,True,0.0,True,유찰,재공고,Y,
20210617,21년 해병 사병 근무복 체촌,2021,해병대 군수단,물품(내자),피복·개인용품,False,26.0,False,낙찰자선정,등록공고,Y,
20210617,자동혈구계산기 병원용(혈구계산기 및 자동분석시약류)  구매,2021,육군군수사령부,물품(내자),의료장비,False,767.0,False,낙찰자선정,등록공고,N,
20210616,21년 공군 방한장갑 제조,2021,공군군수사령부,물품(내자),피복·개인용품,False,6.0,False,낙찰자선정,등록공고,Y,
20210617,21년 육군 대테러화 제조 구매,2021,육군군수사령부,물품(내자),국방·치안·보안,False,4.0,False,낙찰자선정,등록공고,Y,
20210622,2021년 해군군수사령부 디스크(연마용) 등 19종 조달,2021,해군군수사령부,물품(내자),제조부품,False,,False,낙찰자선정,등록공고,N,
20210617,자동혈구계산기 사단용(혈구계산기 및 자동분석시약류)  구매,2021,육군군수사령부,물품(내자),의료장비,False,731.0,False,낙찰자선정,등록공고,N,
20210618,"(해군) 21년 컵, 세라믹제 등 15품목 구매",2021,해군군수사령부,물품(내자),가정용품,False,360.0,False,개찰완료,등록공고,N,
20210617,"수술용 장갑 등 5품목 구매(진료용 장갑, 수술용 장갑)",2021,육군군수사령부,물품(내자),의료장비,False,63.0,False,낙찰자선정,등록공고,N,
20210622,2021년 육군군수사령부 건빵(참깨맛) 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210622,2021년 육군군수사령부 건빵(참깨맛) 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210618,21년 해군 사병 정복 체촌,2021,해군군수사령부,물품(내자),피복·개인용품,False,24.0,False,낙찰자선정,등록공고,Y,
20210617,21년 공군 정비사 점검복 구매,2021,공군군수사령부,물품(내자),국방·치안·보안,False,,False,낙찰자선정,등록공고,N,
20210618,21년 육군 비행사용 셔츠 등 2종 제조 납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,22.0,False,낙찰자선정,등록공고,Y,
20210617,21년 공군 넥타이 구매,2021,공군군수사령부,물품(내자),피복·개인용품,False,45.0,False,낙찰자선정,등록공고,Y,
20210629,육군 제독장치(포말제독기) 구매,2021,육군군수사령부,물품(내자),국방·치안·보안,True,2.0,False,유찰,등록공고,N,
20210618,21년 육군 일반우의 2종 제조 납품,2021,육군군수사령부,물품(내자),국방·치안·보안,False,24.0,False,낙찰자선정,등록공고,Y,
20210618,(육군) 21년 대테러물자(캠코더) 구매,2021,육군군수사령부,물품(내자),인쇄·영상,False,180.0,False,낙찰자선정,등록공고,N,
20210618,2021년 육군군수사령부 황태채무침(경쟁) 조달,2021,육군군수사령부,물품(내자),식품,False,2.0,False,낙찰자선정,재공고,Y,
20210618,윤활유(증기터빈용) 구매,2021,해군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210618,윤활유(유압작동유) 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210621,2021년 해군군수사령부 제빙기 4품목 구매 조달,2021,해군군수사령부,물품(내자),운반·포장,False,,False,낙찰자선정,등록공고,N,
20210618,하강고리 등 2품목 조달,2021,육군군수사령부,물품(내자),국방·치안·보안,True,0.0,True,유찰,재공고,Y,
20210618,2021년 육군군수사령부 황태찜(경쟁) 조달,2021,육군군수사령부,물품(내자),식품,False,2.0,False,낙찰자선정,재공고,Y,
20210618,윤활유(기어용) 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210622,식육가공품(찹쌀탕수육) 조달,2021,육군군수사령부,물품(내자),식품,False,8.0,False,낙찰자선정,등록공고,Y,
20210622,식육가공품(찹쌀탕수육) 조달,2021,육군군수사령부,물품(내자),식품,False,8.0,False,낙찰자선정,등록공고,Y,
20210622,식육가공품(찹쌀탕수육) 조달,2021,육군군수사령부,물품(내자),식품,False,8.0,False,낙찰자선정,등록공고,Y,
20210622,식육가공품(찹쌀탕수육) 조달,2021,육군군수사령부,물품(내자),식품,False,8.0,False,낙찰자선정,등록공고,Y,
20210622,식육가공품(치킨텐더) 조달,2021,육군군수사령부,물품(내자),식품,False,9.0,False,낙찰자선정,등록공고,Y,
20210621,공군 항공기구조소방차,2021,공군군수사령부,물품(내자),차량·수송장비,False,3.0,False,낙찰자선정,등록공고,Y,
20210729,군용 안면마스크(두건) 제조,2021,육군군수사령부,물품(내자),국방·치안·보안,False,30.0,False,낙찰자선정,등록공고,Y,
20210622,21년 소형유조차 제조 구매,2021,해군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210622,5톤 상용트럭(부식용) 제조구매,2021,해병 제9691부대,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210621,21년 공군 구두약 조달,2021,공군군수사령부,물품(내자),청소장비,True,0.0,True,유찰,등록공고,Y,
20210621,육군주입구(플라스틱)제조,2021,육군군수사령부,물품(내자),공구,True,0.0,True,유찰,등록공고,Y,
20210624,"공기정화기,흡입용(22CFM) 제조",2021,육군군수사령부,물품(내자),배관·공조,False,5.0,False,낙찰자선정,등록공고,Y,
20210622,2021년 육군군수사령부 건빵(개선품) 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210623,(육군) 21년 야전전투용앰프(200W) 제조,2021,육군군수사령부,물품(내자),가정용품,False,20.0,False,낙찰자선정,등록공고,Y,
20210622,해군 경호용승용차 제조,2021,해군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210622,"구명조끼, 양면형 조달",2021,육군군수사령부,물품(내자),국방·치안·보안,False,6.0,False,낙찰자선정,등록공고,Y,
20210622,21년 고성능 그리스 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210624,21년 항공장갑 구매,2021,육군군수사령부,물품(내자),피복·개인용품,False,5.0,False,낙찰자선정,등록공고,Y,
20210622,강중유 구매,2021,육군군수사령부,물품(내자),연료·유류,False,5.0,False,낙찰자선정,재공고,N,
20210623,21년 비무장피복(헌병완장 등 3품목) 구매,2021,육군군수사령부,물품(내자),출판물,False,106.0,False,낙찰자선정,등록공고,N,
20210623,21년육군군수사령부[의자(프라스틱제)],2021,육군군수사령부,물품(내자),가구,False,4.0,False,낙찰자선정,등록공고,Y,
20210622,"구명대, 팔에끼는 형(항공용)",2021,육군군수사령부,물품(내자),국방·치안·보안,False,4.0,False,낙찰자선정,등록공고,Y,
20210624,3단진압봉 조달,2021,해군군수사령부,물품(내자),국방·치안·보안,False,3.0,False,개찰완료,등록공고,Y,
20210630,21년 개인용특수천막(특전사용) 제조 구매,2021,육군군수사령부,물품(내자),스포츠·레저,False,9.0,False,낙찰자선정,등록공고,Y,
20210629,해군 천연방충탈취제 조달,2021,해군군수사령부,물품(내자),청소장비,True,0.0,True,유찰,등록공고,Y,
20210623,21년 특전사 수영복 구매,2021,육군군수사령부,물품(내자),피복·개인용품,False,,False,낙찰자선정,등록공고,N,
20210623,엔진용윤활유,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210623,장방형경광등(차량용)-현장설치도,2021,육군군수사령부,물품(내자),전기·조명,True,0.0,True,유찰,재공고,Y,
20210624,21년육군군수사령부[병영생활관침대] 조달,2021,육군군수사령부,물품(내자),가구,False,24.0,False,낙찰자선정,등록공고,Y,
20210624,해군군수사령부 디스크그라인더 등 9종 조달,2021,해군군수사령부,물품(내자),공구,False,633.0,False,낙찰자선정,등록공고,N,
20210624,21년 특전복 제조납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,32.0,False,낙찰자선정,등록공고,Y,
20210625,"백,항공수송용(A-22백)제조구매",2021,해병대 군수단,물품(내자),운반·포장,False,3.0,False,낙찰자선정,등록공고,Y,
20210624,"병기손질유(윤활유, 일반용(PL-SP))",2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210625,"21년육군군수사령부[의자9호,10호] 조달",2021,육군군수사령부,물품(내자),가구,False,9.0,False,낙찰자선정,등록공고,Y,
20210628,저온제습기,2021,해군군수사령부,물품(내자),배관·공조,False,8.0,False,낙찰자선정,등록공고,Y,
20210628,공군 궤도형도저 구매,2021,공군군수사령부,물품(내자),건설장비,False,17.0,False,낙찰자선정,등록공고,N,
20210625,대테러복(특전작전용) 제조납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,30.0,False,낙찰자선정,등록공고,Y,
20210625,21년 윤형철조망 조달,2021,육군군수사령부,물품(내자),제조부품,True,0.0,True,유찰,재공고,Y,
20210625,인조가죽 조달,2021,해군군수사령부,물품(내자),광물·원자재,True,0.0,True,유찰,재공고,Y,
20210630,21년 육군 정복/근무복 체촌(경쟁),2021,육군군수사령부,물품(내자),피복·개인용품,False,25.0,False,낙찰자선정,등록공고,Y,
20210628,육군 소형 차륜굴삭기 제조,2021,육군군수사령부,물품(내자),건설장비,True,0.0,True,유찰,등록공고,Y,
20210628,공군 소방펌프차 제조,2021,공군군수사령부,물품(내자),차량·수송장비,False,4.0,False,낙찰자선정,등록공고,Y,
20210630,해병대 해안경계부대 출동차량 제조,2021,해병 제9691부대,물품(내자),차량·수송장비,False,4.0,False,낙찰자선정,등록공고,Y,
20210628,식육가공품(소양념갈비찜) 조달,2021,육군군수사령부,물품(내자),식품,False,5.0,False,낙찰자선정,등록공고,Y,
20210628,21년 여군흑색단화 구매,2021,공군군수사령부,물품(내자),피복·개인용품,False,2.0,False,낙찰자선정,등록공고,Y,
20210628,21년 공군 정비피복(유류작업복) 제조,2021,공군군수사령부,물품(내자),피복·개인용품,False,32.0,False,낙찰자선정,등록공고,Y,
20210628,21년 의약품 일회용 알콜솜 구매,2021,육군군수사령부,물품(내자),기타(51),False,164.0,False,낙찰자선정,등록공고,N,
20210629,"(해군) 21년 로프, 초고분자량폴리에틸렌(30mm) 등 5품목 제조",2021,해군군수사령부,물품(내자),제조부품,False,5.0,False,낙찰자선정,등록공고,Y,
20210628,21년 육군 생물학 보호의 LEVEL C 세트 구매,2021,육군군수사령부,물품(내자),국방·치안·보안,False,,False,낙찰자선정,등록공고,N,
20210628,21년 육군 근무복잠바(체촌) 제조 납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,17.0,False,낙찰자선정,등록공고,,
20210628,2021년 해군군수사령부 살균제(락스) 제조,2021,해군군수사령부,물품(내자),화학·화공,False,2.0,False,낙찰자선정,재공고,Y,
20210629,윤활유(아웃트보드모터오일) 구매,2021,육군군수사령부,물품(내자),연료·유류,False,31.0,False,개찰완료,재공고,N,
20210629,"거품액체, 소화용(6%) 조달",2021,해군군수사령부,물품(내자),국방·치안·보안,False,2.0,False,낙찰자선정,등록공고,Y,
20210629,"(공군) 21년 화장지(2겹, 70m) 제조",2021,공군군수사령부,물품(내자),종이류,False,5.0,False,낙찰자선정,등록공고,Y,
20210629,의약품(란소프라졸캡슐)구매,2021,육군군수사령부,물품(내자),기타(51),False,13.0,False,낙찰자선정,등록공고,N,
20210701,21년 수중시계(다이빙컴퓨터) 구매,2021,육군군수사령부,물품(내자),기타(54),False,,False,낙찰자선정,등록공고,,
20210629,윤활유(기어용) 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210629,90톤급 트럭크레인(상용),2021,방위사업청,물품(내자),운반·포장,True,0.0,True,유찰,재공고,Y,
20210702,안전벨트 제조 구매,2021,육군군수사령부,물품(내자),국방·치안·보안,True,0.0,True,유찰,등록공고,Y,
20210630,21년 방송제작 장비(UHD ENG 카메라) 구매,2021,국방부 국방홍보원,물품(내자),인쇄·영상,False,2.0,False,낙찰자선정,등록공고,N,
20210630,21년 육군 비행복(통작업복) 제조 납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,14.0,False,낙찰자선정,등록공고,Y,
20210630,"병기손질유(윤활유, 일반용(PL-SP))",2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210630,21년 공군 구두약 조달(재공고),2021,공군군수사령부,물품(내자),청소장비,True,0.0,True,유찰,재공고,Y,
20210630,공군 인명구조소방차 제조,2021,공군군수사령부,물품(내자),차량·수송장비,False,4.0,False,낙찰자선정,재공고,Y,
20210701,"21년육군군수사령부 [책상2,3호] 조달",2021,육군군수사령부,물품(내자),가구,False,23.0,False,낙찰자선정,등록공고,Y,
20210730,21년 유자철조망 조달,2021,육군군수사령부,물품(내자),제조부품,False,430.0,False,개찰완료,등록공고,N,
20210701,21년 고성능 그리스 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210701,(해군) 21년 스텐냉면그릇 구매,2021,해군군수사령부,물품(내자),가정용품,False,869.0,False,낙찰자선정,등록공고,N,
20210705,응급지혈거즈 구매,2021,육군군수사령부,물품(내자),의료장비,False,798.0,False,낙찰자선정,등록공고,N,
20210705,해군 경호용승용차 제조,2021,해군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,재공고,Y,
20210702,공수훈련지상장비 제조구매,2021,육군군수사령부,물품(내자),국방·치안·보안,True,0.0,True,유찰,재공고,Y,
20210705,21년 공군 비행복 등 3종(체촌) 제조 납품,2021,공군군수사령부,물품(내자),피복·개인용품,False,6.0,False,개찰완료,등록공고,Y,
20210705,5톤 상용트럭(부식용) 제조구매,2021,해병 제9691부대,물품(내자),차량·수송장비,False,3.0,False,낙찰자선정,재공고,Y,
20210705,21년 소형유조차 제조 구매,2021,해군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,재공고,Y,
20210708,육군 소방펌프차 제조,2021,육군군수사령부,물품(내자),차량·수송장비,False,3.0,False,낙찰자선정,등록공고,Y,
20210708,군용 침낭 제조,2021,육군군수사령부,물품(내자),스포츠·레저,False,15.0,False,낙찰자선정,등록공고,Y,
20210705,2021년 노후 네트워크 장비 교체 사업,2021,국방부 국방전산정보원,물품(내자),정보통신,False,4.0,False,낙찰자선정,등록공고,N,Y
20210705,21년 육군 포제계급장 및 포제휘장류 제조,2021,육군군수사령부,물품(내자),피복·개인용품,False,9.0,False,낙찰자선정,등록공고,Y,
20210705,21년 육군 철제계급장 및 철제휘장류 제조,2021,육군군수사령부,물품(내자),피복·개인용품,False,11.0,False,낙찰자선정,등록공고,Y,
20210705,21년 해군 넥타이 제조,2021,해군군수사령부,물품(내자),피복·개인용품,False,39.0,False,낙찰자선정,등록공고,Y,
20210707,X-선기 치과용 디지털 구매,2021,육군군수사령부,물품(내자),의료장비,False,2.0,False,낙찰자선정,등록공고,N,
20210705,"21년 육군 학군단(3사, 육사) 외출가방 제조",2021,육군군수사령부,물품(내자),피복·개인용품,False,31.0,False,낙찰자선정,등록공고,Y,
20210705,21년 알카라인전지 5종 구매,2021,해군군수사령부,물품(내자),발전·배전,False,,False,낙찰자선정,등록공고,N,
20210705,"2021년 해군군수사령부 방부제, 디젤연료용(함정용 연료탱크 미생물제거제) 조달",2021,해군군수사령부,물품(내자),화학·화공,False,581.0,False,낙찰자선정,등록공고,N,
20210705,지게차 22000파운드 제조 구매,2021,공군군수사령부,물품(내자),운반·포장,True,0.0,True,유찰,재공고,Y,
20210707,2021년 해군군수사령부 충전임팩드릴 등 20종 조달,2021,해군군수사령부,물품(내자),공구,False,,False,낙찰자선정,등록공고,N,
20210707,2021년 해군군수사령부 렌치세트(소켓용) 등 44종 조달,2021,해군군수사령부,물품(내자),공구,False,,False,낙찰자선정,등록공고,N,
20210707,주 호흡조정기 등 2종 구매,2021,해군군수사령부,물품(내자),스포츠·레저,False,,False,낙찰자선정,등록공고,N,
20210706,"21년육군군수사령부 [서류함3,4,5호] 조달",2021,육군군수사령부,물품(내자),가구,False,26.0,False,낙찰자선정,등록공고,Y,
20210706,육군 소형 차륜굴삭기 제조,2021,육군군수사령부,물품(내자),건설장비,False,2.0,False,낙찰자선정,등록공고,Y,
20210707,21년 공군 사병 근무복 체촌,2021,공군군수사령부,물품(내자),피복·개인용품,False,31.0,False,낙찰자선정,등록공고,Y,
20210706,21년육군군수사령부 [보관함(의류용)] 조달,2021,육군군수사령부,물품(내자),가구,False,25.0,False,낙찰자선정,등록공고,Y,
20210707,쫄면 제조 조달,2021,육군군수사령부,물품(내자),식품,False,4.0,False,낙찰자선정,등록공고,Y,
20210707,쫄면 제조 조달,2021,육군군수사령부,물품(내자),식품,False,4.0,False,낙찰자선정,등록공고,Y,
20210707,공군 동운동복 경쟁물량 제조,2021,공군군수사령부,물품(내자),피복·개인용품,False,38.0,False,낙찰자선정,등록공고,Y,
20210707,자장면 제조 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210707,자장면 제조 조달,2021,육군군수사령부,물품(내자),식품,False,3.0,False,낙찰자선정,등록공고,Y,
20210707,21년 해군 귀덮개 제조,2021,해군군수사령부,물품(내자),피복·개인용품,False,33.0,False,낙찰자선정,등록공고,Y,
20210708,2021년 육군군수사령부 떡국떡 조달,2021,육군군수사령부,물품(내자),식품,True,0.0,True,유찰,등록공고,Y,
20210728,B-1 브리핑시스템 노후교체 3차 사업,2021,국방부 국군지휘통신사령부,물품(내자),정보통신,False,4.0,False,낙찰자선정,변경공고,N,Y
20210708,인조가죽 구매,2021,해군군수사령부,물품(내자),광물·원자재,False,425.0,False,낙찰자선정,재공고,N,
20210712,21년 중장비 수송용(60톤) 트랙터 제조,2021,육군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210708,해군 함상방한복 제조,2021,해군군수사령부,물품(내자),피복·개인용품,False,21.0,False,낙찰자선정,등록공고,Y,
20210708,21년 공군 및 해병 비행복 3종 제조 납품,2021,공군군수사령부,물품(내자),피복·개인용품,False,15.0,False,낙찰자선정,등록공고,Y,
20210712,21년 트럭트랙터 제조 구매,2021,공군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210708,"병기손질유(윤활유, 일반용(PL-SP))",2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210709,2021년 육군군수사령부 잡채볶음밥 조달,2021,육군군수사령부,물품(내자),식품,False,2.0,False,낙찰자선정,등록공고,Y,
20210713,해군 천연방충탈취제 조달,2021,해군군수사령부,물품(내자),청소장비,True,0.0,True,유찰,재공고,Y,
20210719,육군 작전지휘차량,2021,육군군수사령부,물품(내자),차량·수송장비,False,7.0,False,낙찰자선정,변경공고,Y,
20210709,21년 고성능 그리스 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,재공고,Y,
20210719,육군 대테러물자적재차량 제조,2021,육군군수사령부,물품(내자),차량·수송장비,False,11.0,False,낙찰자선정,변경공고,Y,
20210713,차기열상감시장비(TOD) 양산사업 0.9KW발전기세트,2021,방위사업청,물품(내자),발전·배전,False,78.0,False,낙찰자선정,등록공고,N,
20210719,육군 해안경계작전용 차량(승합차),2021,육군군수사령부,물품(내자),차량·수송장비,False,8.0,False,낙찰자선정,변경공고,Y,
20210720,해군 이동정밀측정교정차 제조,2021,해군군수사령부,물품(내자),차량·수송장비,False,11.0,False,낙찰자선정,변경공고,Y,
20210712,해군 직진식카고크레인 제조,2021,해군군수사령부,물품(내자),차량·수송장비,True,0.0,True,유찰,등록공고,Y,
20210712,해병대 항공기구조소방차 제조,2021,해군군수사령부,물품(내자),차량·수송장비,False,3.0,False,낙찰자선정,등록공고,Y,
20210713,육군 동하계 함상복 제조납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,11.0,False,낙찰자선정,등록공고,Y,
20210713,21년 특전복 맞춤,2021,육군군수사령부,물품(내자),피복·개인용품,False,5.0,False,낙찰자선정,등록공고,Y,
20210713,21년 육군 플리스형 스웨터 제조 납품,2021,육군군수사령부,물품(내자),피복·개인용품,False,6.0,False,낙찰자선정,등록공고,Y,
20210713,21년 동하계 함상복 맞춤,2021,해군군수사령부,물품(내자),피복·개인용품,False,13.0,False,낙찰자선정,등록공고,Y,
20210713,21년 공군 및 해군 일반우의 제조 납품,2021,공군군수사령부,물품(내자),국방·치안·보안,False,26.0,False,낙찰자선정,등록공고,Y,
20210713,TICN 3차양산 3차 상용장비 구매,2021,방위사업청,물품(내자),정보통신,False,100.0,False,낙찰자선정,등록공고,N,
20210713,"잠수용신발, 잠수작업화(건식) 1종 구매",2021,해군군수사령부,물품(내자),스포츠·레저,False,285.0,False,낙찰자선정,등록공고,N,
20210713,호흡조정기(피스톤)(일반형) 1종 구매,2021,해군군수사령부,물품(내자),스포츠·레저,False,,False,낙찰자선정,등록공고,N,
20210716,와이퍼 울라이트 구매,2021,해군군수사령부,물품(내자),청소장비,False,,False,낙찰자선정,등록공고,N,
20210714,(해군) 21년 섬유로프조립체 4품목 제조,2021,해군군수사령부,물품(내자),제조부품,False,2.0,False,낙찰자선정,등록공고,Y,
20210715,혈구계산기 자동식 중형 2대(혈구계산기및자동분석시약류) 구매,2021,국군대전병원,물품(내자),의료장비,False,583.0,False,낙찰자선정,등록공고,N,
20210714,(해병대) 21년 전기이발기(개선품) 제조,2021,해병대 군수단,물품(내자),가정용품,False,6.0,False,낙찰자선정,등록공고,Y,
20210716,21년 식기세척기용 세제 제조,2021,육군군수사령부,물품(내자),청소장비,True,2.0,False,유찰,등록공고,Y,
20210720,21년 육군 간호장교 및 여군 단화류 조달 계약,2021,육군군수사령부,물품(내자),피복·개인용품,False,5.0,False,낙찰자선정,등록공고,Y,
20210715,윤활유(유압작동유) 구매,2021,육군군수사령부,물품(내자),연료·유류,True,0.0,True,유찰,등록공고,Y,
20210719,수술등 야전용(수술용무영등) 구매,2021,육군군수사령부,물품(내자),의료장비,False,753.0,False,낙찰자선정,등록공고,N,
20210720,응급처치배낭 제조납품,2021,육군군수사령부,물품(내자),의료장비,False,12.0,False,낙찰자선정,등록공고,Y,
20210716,21년 특전사 기능성방한복 제조,2021,육군군수사령부,물품(내자),피복·개인용품,False,20.0,False,낙찰자선정,등록공고,Y,
20210719,지게차 2종 2점 구매,2021,공군종합보급창,물품(내자),운반·포장,False,103.0,False,낙찰자선정,등록공고,N,
20210719,알가공품(계란말이) 조달,2021,육군군수사령부,물품(내자),식품,False,17.0,False,낙찰자선정,등록공고,N,
20210719,2021년 육군군수사령부 떡국떡 조달(재),2021,육군군수사령부,물품(내자),식품,True,0.0,True,유찰,재공고,Y,
20210719,안전벨트 제조 구매,2021,육군군수사령부,물품(내자),국방·치안·보안,True,0.0,True,유찰,재공고,Y,
20210726,"21년 해병대 덮개,천막용(방폭텐트) 구매",2021,해병대 군수단,물품(내자),국방·치안·보안,False,322.0,False,낙찰자선정,등록공고,N,
20210719,21년 유니목 구매,2021,공군군수사령부,물품(내자),차량·수송장비,False,24.0,False,낙찰자선정,등록공고,N,
20210719,"(해군) 21년 컵, 세라믹제 등 15품목 구매",2021,해군군수사령부,물품(내자),가정용품,False,68.0,False,낙찰자선정,등록공고,N,
